8,Nashville,Tennessee,BNA,1.55,83
11,Clarksville,Tennessee,CKV,0,63
12,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.59,39
12,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.89,42
7,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0,80
11,Knoxville,Tennessee,TYS,0.11,46
4,Crossville,Tennessee,CSV,0,48
4,Chattanooga,Tennessee,CHA,0.04,59
12,Nashville,Tennessee,BNA,2.17,44
8,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0,76
2,Memphis,Tennessee,MEM,1.7,55
12,Memphis,Tennessee,MEM,1.94,41
10,Chattanooga,Tennessee,CHA,0,71
11,Chattanooga,Tennessee,CHA,0.01,53
6,Clarksville,Tennessee,CKV,1.73,82
7,Crossville,Tennessee,CSV,1.97,76
3,Nashville,Tennessee,BNA,0.92,55
11,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.06,58
8,Chattanooga,Tennessee,CHA,1.07,82
10,Chattanooga,Tennessee,CHA,0,67
5,Clarksville,Tennessee,CKV,0.63,59
11,Nashville,Tennessee,BNA,0.01,47
12,Crossville,Tennessee,CSV,2.05,38
7,Memphis,Tennessee,MEM,2.88,84
7,Knoxville,Tennessee,TYS,0.02,80
2,Crossville,Tennessee,CSV,3.83,45
5,Nashville,Tennessee,BNA,0.29,74
12,Chattanooga,Tennessee,CHA,1.3,43
12,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,1.15,38
6,Nashville,Tennessee,BNA,0,75
1,Clarksville,Tennessee,CKV,0.75,24
5,Nashville,Tennessee,BNA,0,73
7,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.12,76
10,Memphis,Tennessee,MEM,0.01,70
1,Nashville,Tennessee,BNA,0,39
6,Chattanooga,Tennessee,CHA,0.15,82
10,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0,60
1,Chattanooga,Tennessee,CHA,0.28,38
1,Knoxville,Tennessee,TYS,1.45,46
9,Memphis,Tennessee,MEM,0.09,83
3,Memphis,Tennessee,MEM,0.24,56
2,Nashville,Tennessee,BNA,1.24,46
12,Nashville,Tennessee,BNA,2.39,39
4,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.37,56
6,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.32,75
1,Knoxville,Tennessee,TYS,0,36
12,Crossville,Tennessee,CSV,1.18,38
12,Memphis,Tennessee,MEM,1.88,40
9,Nashville,Tennessee,BNA,0.31,80
9,Memphis,Tennessee,MEM,0.58,83
5,Crossville,Tennessee,CSV,0.48,61
5,Clarksville,Tennessee,CKV,1.61,60
10,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0,63
10,Knoxville,Tennessee,TYS,0.14,66
4,Knoxville,Tennessee,TYS,0.49,67
7,Clarksville,Tennessee,CKV,0.41,82
2,Knoxville,Tennessee,TYS,1.9,44
9,Crossville,Tennessee,CSV,0,71
6,Clarksville,Tennessee,CKV,0.58,80
10,Knoxville,Tennessee,TYS,0,66
5,Memphis,Tennessee,MEM,2.54,76
2,Memphis,Tennessee,MEM,2.03,48
7,Knoxville,Tennessee,TYS,1,83
3,Crossville,Tennessee,CSV,0.79,54
5,Crossville,Tennessee,CSV,0.01,73
5,Knoxville,Tennessee,TYS,0.56,63
5,Knoxville,Tennessee,TYS,1.36,71
9,Clarksville,Tennessee,CKV,0.57,76
1,Chattanooga,Tennessee,CHA,0.84,47
10,Clarksville,Tennessee,CKV,0.17,65
9,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0,74
1,Crossville,Tennessee,CSV,1.09,43
5,Clarksville,Tennessee,CKV,1.43,64
12,Memphis,Tennessee,MEM,0.49,46
8,Crossville,Tennessee,CSV,0.94,75
6,Knoxville,Tennessee,TYS,3.11,76
3,Memphis,Tennessee,MEM,1.08,52
7,Nashville,Tennessee,BNA,4.7,82
3,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.08,60
7,Memphis,Tennessee,MEM,2.41,85
5,Chattanooga,Tennessee,CHA,0,73
4,Nashville,Tennessee,BNA,0.03,62
10,Crossville,Tennessee,CSV,0.27,61
9,Memphis,Tennessee,MEM,0,82
3,Chattanooga,Tennessee,CHA,0.49,47
2,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,1.01,44
5,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.3,69
5,Knoxville,Tennessee,TYS,0.19,72
7,Crossville,Tennessee,CSV,0.69,77
10,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.25,63
4,Knoxville,Tennessee,TYS,0.26,60
9,Knoxville,Tennessee,TYS,0.35,79
7,Chattanooga,Tennessee,CHA,0,82
3,Chattanooga,Tennessee,CHA,0.99,57
11,Knoxville,Tennessee,TYS,0.16,51
1,Clarksville,Tennessee,CKV,0,37
8,Nashville,Tennessee,BNA,1.87,79
12,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,1.57,38
9,Nashville,Tennessee,BNA,1.33,78
10,Nashville,Tennessee,BNA,0.07,67
10,Crossville,Tennessee,CSV,0,62
6,Knoxville,Tennessee,TYS,0.41,79
10,Crossville,Tennessee,CSV,0,63
8,Knoxville,Tennessee,TYS,0.45,82
12,Chattanooga,Tennessee,CHA,1.42,44
9,Nashville,Tennessee,BNA,0,77
1,Knoxville,Tennessee,TYS,0.71,42
5,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.31,60
1,Clarksville,Tennessee,CKV,0.35,35
10,Memphis,Tennessee,MEM,1.16,70
6,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.39,76
2,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,1.27,43
11,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.09,46
9,Crossville,Tennessee,CSV,0.01,72
7,Crossville,Tennessee,CSV,1.07,73
12,Chattanooga,Tennessee,CHA,0.02,47
6,Knoxville,Tennessee,TYS,0.65,80
8,Crossville,Tennessee,CSV,2.32,75
6,Nashville,Tennessee,BNA,2.01,83
3,Chattanooga,Tennessee,CHA,0.25,60
10,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.02,58
11,Nashville,Tennessee,BNA,0.01,54
6,Chattanooga,Tennessee,CHA,0.12,83
1,Nashville,Tennessee,BNA,1.42,26
12,Knoxville,Tennessee,TYS,2.28,41
10,Nashville,Tennessee,BNA,0.36,66
8,Knoxville,Tennessee,TYS,0.78,83
3,Nashville,Tennessee,BNA,1.88,65
5,Clarksville,Tennessee,CKV,1.55,72
3,Knoxville,Tennessee,TYS,0.52,55
2,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,1.58,43
12,Memphis,Tennessee,MEM,2.18,45
2,Memphis,Tennessee,MEM,0.11,39
10,Knoxville,Tennessee,TYS,0.04,64
8,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.02,80
4,Knoxville,Tennessee,TYS,0.71,50
1,Nashville,Tennessee,BNA,1.22,50
7,Knoxville,Tennessee,TYS,3.71,80
3,Nashville,Tennessee,BNA,0.84,45
4,Clarksville,Tennessee,CKV,0,52
4,Chattanooga,Tennessee,CHA,0.25,67
3,Memphis,Tennessee,MEM,10.58,63
4,Crossville,Tennessee,CSV,0.83,67
9,Crossville,Tennessee,CSV,0.62,73
5,Chattanooga,Tennessee,CHA,0.6,65
1,Crossville,Tennessee,CSV,0,34
1,Chattanooga,Tennessee,CHA,0,40
8,Crossville,Tennessee,CSV,0.3,77
10,Chattanooga,Tennessee,CHA,0,67
1,Memphis,Tennessee,MEM,0.04,49
1,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.46,35
8,Crossville,Tennessee,CSV,0.43,78
2,Knoxville,Tennessee,TYS,3.09,47
11,Clarksville,Tennessee,CKV,0.02,50
7,Memphis,Tennessee,MEM,2.37,86
11,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.03,42
9,Knoxville,Tennessee,TYS,0.56,78
9,Crossville,Tennessee,CSV,0.2,73
9,Memphis,Tennessee,MEM,0,80
10,Knoxville,Tennessee,TYS,0,68
3,Clarksville,Tennessee,CKV,0.25,53
1,Memphis,Tennessee,MEM,0.05,42
5,Nashville,Tennessee,BNA,0.46,62
5,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.39,68
3,Memphis,Tennessee,MEM,0.11,59
6,Memphis,Tennessee,MEM,0,87
12,Nashville,Tennessee,BNA,0.42,43
1,Crossville,Tennessee,CSV,1.77,24
6,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.91,74
9,Chattanooga,Tennessee,CHA,0,79
10,Chattanooga,Tennessee,CHA,0,67
8,Memphis,Tennessee,MEM,1.41,84
1,Nashville,Tennessee,BNA,0.3,41
11,Chattanooga,Tennessee,CHA,0.05,48
9,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.07,73
7,Chattanooga,Tennessee,CHA,0.07,83
1,Clarksville,Tennessee,CKV,0.85,36
7,Nashville,Tennessee,BNA,1.31,83
4,Crossville,Tennessee,CSV,0,59
6,Nashville,Tennessee,BNA,1.51,78
1,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0,34
7,Memphis,Tennessee,MEM,0,86
7,Chattanooga,Tennessee,CHA,1.12,83
8,Chattanooga,Tennessee,CHA,0.09,84
1,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.67,37
12,Chattanooga,Tennessee,CHA,1.47,42
1,Memphis,Tennessee,MEM,1.42,41
6,Memphis,Tennessee,MEM,0.25,80
9,Chattanooga,Tennessee,CHA,0.25,81
5,Nashville,Tennessee,BNA,0.2,67
1,Chattanooga,Tennessee,CHA,0.61,41
1,Crossville,Tennessee,CSV,0.94,37
10,Nashville,Tennessee,BNA,0,66
9,Chattanooga,Tennessee,CHA,0,81
9,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.61,70
1,Memphis,Tennessee,MEM,0.76,32
11,Crossville,Tennessee,CSV,0,49
2,Chattanooga,Tennessee,CHA,1.63,47
4,Clarksville,Tennessee,CKV,0.51,59
12,Knoxville,Tennessee,TYS,1.27,41
6,Knoxville,Tennessee,TYS,0,74
9,Chattanooga,Tennessee,CHA,0.95,80
3,Clarksville,Tennessee,CKV,0.39,53
5,Chattanooga,Tennessee,CHA,0.54,70
3,Crossville,Tennessee,CSV,0.19,54
12,Crossville,Tennessee,CSV,0.78,41
5,Crossville,Tennessee,CSV,1.01,59
8,Knoxville,Tennessee,TYS,0.1,80
11,Crossville,Tennessee,CSV,0.01,44
12,Nashville,Tennessee,BNA,0.74,39
8,Clarksville,Tennessee,CKV,2.63,81
5,Clarksville,Tennessee,CKV,0.06,70
11,Nashville,Tennessee,BNA,0.13,55
2,Crossville,Tennessee,CSV,2.87,43
11,Knoxville,Tennessee,TYS,0,64
7,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,1.31,81
6,Clarksville,Tennessee,CKV,1.15,75
4,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.59,55
8,Clarksville,Tennessee,CKV,0.28,80
8,Clarksville,Tennessee,CKV,2.49,77
7,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.16,78
9,Nashville,Tennessee,BNA,0,78
6,Crossville,Tennessee,CSV,0,69
6,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0,70
3,Nashville,Tennessee,BNA,0.01,57
4,Chattanooga,Tennessee,CHA,0.65,54
9,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,1.29,75
7,Chattanooga,Tennessee,CHA,0.87,84
11,Crossville,Tennessee,CSV,0,61
4,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.56,62
9,Clarksville,Tennessee,CKV,0,72
11,Memphis,Tennessee,MEM,0,68
2,Nashville,Tennessee,BNA,0.28,31
2,Crossville,Tennessee,CSV,0.09,26
10,Crossville,Tennessee,CSV,0,61
3,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.29,54
2,Memphis,Tennessee,MEM,1.74,48
12,Clarksville,Tennessee,CKV,1.86,36
2,Crossville,Tennessee,CSV,2.15,44
1,Clarksville,Tennessee,CKV,1.78,46
1,Chattanooga,Tennessee,CHA,1.95,30
4,Memphis,Tennessee,MEM,0,56
1,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,1.29,24
11,Nashville,Tennessee,BNA,0,66
11,Clarksville,Tennessee,CKV,0.47,52
1,Memphis,Tennessee,MEM,0,40
5,Memphis,Tennessee,MEM,0.9,70
2,Clarksville,Tennessee,CKV,0.88,47
7,Nashville,Tennessee,BNA,0.01,80
9,Clarksville,Tennessee,CKV,0,76
6,Crossville,Tennessee,CSV,1.58,72
8,Nashville,Tennessee,BNA,0.87,82
12,Clarksville,Tennessee,CKV,1.35,35
9,Knoxville,Tennessee,TYS,0,78
11,Crossville,Tennessee,CSV,0.22,48
4,Crossville,Tennessee,CSV,0.84,48
12,Knoxville,Tennessee,TYS,1.32,42
2,Clarksville,Tennessee,CKV,0.27,28
1,Clarksville,Tennessee,CKV,0.12,43
8,Memphis,Tennessee,MEM,0,87
7,Clarksville,Tennessee,CKV,1.52,79
2,Nashville,Tennessee,BNA,1.79,50
5,Memphis,Tennessee,MEM,0.3,64
10,Chattanooga,Tennessee,CHA,0.08,67
10,Nashville,Tennessee,BNA,0,70
3,Crossville,Tennessee,CSV,0.57,41
10,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.47,61
5,Knoxville,Tennessee,TYS,0.51,65
7,Nashville,Tennessee,BNA,0.26,81
4,Nashville,Tennessee,BNA,0,56
2,Knoxville,Tennessee,TYS,1.99,46
11,Chattanooga,Tennessee,CHA,0,66
7,Clarksville,Tennessee,CKV,4.98,81
10,Clarksville,Tennessee,CKV,0.01,63
5,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,2.04,63
7,Clarksville,Tennessee,CKV,0.33,77
1,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,1.16,42
3,Clarksville,Tennessee,CKV,0.53,41
4,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.51,46
6,Crossville,Tennessee,CSV,1.01,74
8,Knoxville,Tennessee,TYS,1,80
10,Nashville,Tennessee,BNA,0,67
12,Clarksville,Tennessee,CKV,0.53,39
4,Nashville,Tennessee,BNA,0.27,52
1,Nashville,Tennessee,BNA,0.08,45
3,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.38,40
7,Crossville,Tennessee,CSV,0.59,79
1,Chattanooga,Tennessee,CHA,0.83,44
7,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,1.3,77
10,Clarksville,Tennessee,CKV,0.05,64
10,Memphis,Tennessee,MEM,0.02,74
2,Chattanooga,Tennessee,CHA,2.75,49
7,Crossville,Tennessee,CSV,1.35,75
6,Chattanooga,Tennessee,CHA,0,77
10,Memphis,Tennessee,MEM,0.03,68
5,Nashville,Tennessee,BNA,1.42,63
9,Clarksville,Tennessee,CKV,0.72,77
8,Clarksville,Tennessee,CKV,0.49,78
6,Nashville,Tennessee,BNA,0.39,81
6,Clarksville,Tennessee,CKV,0,72
10,Memphis,Tennessee,MEM,0,69
5,Chattanooga,Tennessee,CHA,0.27,68
8,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.01,81
8,Chattanooga,Tennessee,CHA,1.17,82
4,Memphis,Tennessee,MEM,1.73,68
8,Nashville,Tennessee,BNA,2.15,80
1,Crossville,Tennessee,CSV,0.67,42
7,Memphis,Tennessee,MEM,0.36,84
12,Crossville,Tennessee,CSV,1.97,35
4,Memphis,Tennessee,MEM,0.37,61
5,Memphis,Tennessee,MEM,0.02,74
5,Chattanooga,Tennessee,CHA,0.02,75
