1,Indianapolis,Indiana,IND,1.08,34
11,Nashville,Tennessee,BNA,0.01,47
5,Salisbury,Maryland,SBY,1.08,59
2,Miles City,Montana,MLS,0.06,39
6,Eureka,Nevada,P68,0,65
2,Toledo,Ohio,TOL,0.05,35
3,Richmond,Virginia,RIC,0.1,60
10,Yakima,Washington,YKM,0.98,51
4,Birmingham,Alabama,BHM,0.37,60
12,Sacramento,California,SAC,0.26,42
6,Clarksville,Tennessee,CKV,1.73,82
4,Islip,New York,ISP,0.7,50
8,New Orleans,Louisiana,MSY,2.69,87
9,Eureka,California,EKA,0.01,57
10,Eureka,Nevada,P68,0.04,55
11,Paducah,Kentucky,PAH,0.05,51
8,Williamsport,Pennsylvania,IPT,0,73
9,Scottsbluff,Nebraska,BFF,0,73
5,Columbus,Ohio,CMH,0.99,56
5,Philadelphia,Pennsylvania,PHL,2.19,59
8,San Diego,California,SAN,0,74
8,College Station,Texas,CLL,1.84,87
9,Louisville,Kentucky,SDF,0,74
5,Des Moines,Iowa,DSM,2.49,71
4,Grand Rapids,Michigan,GRR,0.08,56
11,Burns,Oregon,BNO,0.01,46
1,Madison,Wisconsin,MSN,0.42,28
10,Seattle,Washington,SEA,1.82,55
5,Greenwood,Mississippi,GWO,1.32,70
4,Salem,Oregon,SLE,0,58
3,Dillon,Montana,DLN,0,32
12,Bishop,California,BIH,0.21,36
9,College Station,Texas,CLL,0.08,83
2,Caribou,Maine,CAR,0.62,22
2,Alpena,Michigan,APN,0.14,24
5,Eureka,Nevada,P68,0.66,49
7,Beaumont/Port Arthur,Texas,BPT,4.94,83
6,Buffalo,New York,BUF,0.25,61
1,Windsor Locks,Connecticut,BDL,0,34
5,Sioux City,Iowa,SUX,0,58
3,Raleigh/Durham,North Carolina,RDU,1.99,60
8,Lynchburg,Virginia,LYH,0.35,77
7,San Francisco,California,SFO,0,63
3,Providence,Rhode Island,PVD,0.29,34
6,College Station,Texas,CLL,0,85
9,Madison,Wisconsin,MSN,3.81,68
6,Santa Maria,California,SMX,0,61
6,Sioux Falls,South Dakota,FSD,0.27,71
10,San Francisco,California,SFO,1.3,61
7,Athens,Georgia,AHN,0.18,84
10,Glens Falls,New York,GFL,0.03,48
1,Gainesville,Florida,GNV,1.37,50
2,Brownsville,Texas,BRO,0,60
10,Houston,Texas,HOU,0.03,79
8,San Angelo,Texas,SJT,0.83,78
2,Fort Smith,Arkansas,FSM,0.03,57
8,Rawlins,Wyoming,RWL,0,62
1,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,1.16,42
8,Rolla/Vichy,Missouri,VIH,6.05,78
3,Glens Falls,New York,GFL,0.41,40
2,Worcester,Massachusetts,ORH,0.93,30
1,Atlanta,Georgia,ATL,2.7,35
1,St Cloud,Minnesota,STC,0.04,10
3,Newark,New Jersey,EWR,0.03,56
9,Baltimore,Maryland,BWI,0.09,73
9,Dalhart,Texas,DHT,0.3,71
9,Cleveland,Ohio,CLE,1.2,70
10,Newark,New Jersey,EWR,0.65,63
3,Kodiak,Alaska,ADQ,1.5,39
7,Cape Hatteras,North Carolina,HSE,0.36,82
12,San Francisco,California,SFO,1.54,51
5,Pittsburgh,Pennsylvania,PIT,1.52,55
8,Sheridan,Wyoming,SHR,0.58,73
12,Ephrata,Washington,EPH,0.19,21
3,Waco,Texas,ACT,4.58,64
7,Dubuque,Iowa,DBQ,0,64
7,Missoula,Montana,MSO,0,70
4,Red Bluff,California,RBL,0,63
10,Blacksburg,VA,BCB,0,57
10,Galveston,Texas,GLS,1.48,76
11,La Crosse,Wisconsin,LSE,0,56
1,Athens,Georgia,AHN,1.98,35
10,Wilmington,North Carolina,ILM,0,65
4,Binghamton,New York,BGM,0.1,51
9,Kansas City,Missouri,MCI,0,70
9,Rochester,New York,ROC,0.03,65
3,Dickinson,North Dakota,DIK,0,42
1,Sioux Falls,South Dakota,FSD,0.02,9
2,Gage,Oklahoma,GAG,0,43
3,Greensboro,North Carolina,GSO,0.07,64
11,Pensacola,Florida,PNS,0,73
11,Williston,North Dakota,ISN,0,44
2,Baltimore,Maryland,BWI,1.21,38
4,Albuquerque,New Mexico,ABQ,0.04,59
8,Dillon,Montana,DLN,0,60
10,Lewiston,Idaho,LWS,0.55,56
7,Redmond,Oregon,RDM,0.18,61
4,Burns,Oregon,BNO,0,49
4,Bridgeport,Connecticut,BDR,0.23,58
11,Fort Wayne,Indiana,FWA,0.61,46
5,Rockford,Illinois,RFD,0.6,73
5,Norfolk,Nebraska,OFK,2.39,67
6,St Cloud,Minnesota,STC,0.36,69
10,Long Beach,California,LGB,0,71
1,Augusta,Georgia,AGS,0.04,53
1,New York,New York,LGA,0.01,39
8,Scottsbluff,Nebraska,BFF,0.01,67
9,Burns,Oregon,BNO,0.01,53
3,Rochester,Minnesota,RST,1.03,36
8,Phoenix,Arizona,PHX,0.11,94
11,Deer Park,Washington,DEW,0.41,47
1,Santa Barbara,California,SBA,0,55
2,International Falls,Minnesota,INL,0.15,18
10,Duluth,Minnesota,DLH,0.42,50
1,New Orleans,Louisiana,MSY,0.33,52
4,Nashville,Tennessee,BNA,0.27,52
5,North Platte,Nebraska,LBF,2.3,63
11,Valentine,Nebraska,VTN,0.01,35
3,Topeka,Kansas,TOP,0.01,47
11,Santa Barbara,California,SBA,0,65
10,Roswell,New Mexico,ROW,0,63
3,Eureka,Nevada,P68,0.06,42
3,Fort Lauderdale,Florida,FLL,0.05,74
2,Bishop,California,BIH,0.06,49
1,Winslow,Arizona,INW,0.06,31
10,Lander,Wyoming,LND,0.29,46
4,Mt. Washington,New Hampshire,MWN,0,60
10,North Little Rock,Arkansas,LZK,0,70
1,Des Moines,Iowa,DSM,0.04,20
6,Tampa,Florida,TPA,0.59,84
3,Gulfport,Mississippi,GPT,2.67,67
7,Austin/Bergstrom,Texas,AUS,0,85
2,Fresno,California,FAT,0,47
2,Greenwood,Mississippi,GWO,1.38,57
7,Medicine Lodge,Kansas,P28,0.01,84
9,Glens Falls,New York,GFL,0.62,70
5,Deer Park,Washington,DEW,0.5,55
5,Red Bluff,California,RBL,0.29,65
12,New Orleans,Louisiana,MSY,2.31,54
2,Pocatello,Idaho,PIH,0.15,41
11,South Bend,Indiana,SBN,0.64,56
7,Hickory,North Carolina,HKY,3.56,78
2,Rochester,New York,ROC,0.8,38
1,Hattiesburg,Mississippi,HBG,1.63,46
3,Daytona Beach,Florida,DAB,0.08,69
3,Winnemucca,Nevada,WMC,0.41,45
8,Seattle,Washington,SEA,0,69
8,Lincoln,Nebraska,LNK,0.23,72
6,Gulfport,Mississippi,GPT,1.19,82
7,Cheyenne,Wyoming,CYS,0.43,71
1,Asheville,North Carolina,AVL,0.04,38
8,Providence,Rhode Island,PVD,0.95,72
7,South Bend,Indiana,SBN,0.01,62
5,Spokane,Washington,GEG,0.25,56
6,Lihue,Hawaii,LIH,0.28,77
1,Fort Smith,Arkansas,FSM,0.37,38
3,Pueblo,Colorado,PUB,0.48,42
1,Charlotte,North Carolina,CLT,1.08,49
3,Lynchburg,Virginia,LYH,0.66,40
2,Wichita,Kansas,ICT,0,45
12,Rolla/Vichy,Missouri,VIH,0.03,30
1,Billings,Montana,BIL,0.07,39
12,Nashville,Tennessee,BNA,2.17,44
1,Atlantic City,New Jersey,ACY,1.18,25
9,Dallas-Fort Worth,Texas,DFW,0.85,84
5,Sioux Falls,South Dakota,FSD,2.17,67
3,Louisville,Kentucky,SDF,0.24,57
12,Dickinson,North Dakota,DIK,0.05,-1
5,Miami,Florida,MIA,1.98,81
10,St Louis,Missouri,STL,0.02,62
9,South Bend,Indiana,SBN,0.17,70
10,Honolulu,Hawaii,HNL,0,81
1,Salt Lake City,Utah,SLC,0.11,30
3,Caribou,Maine,CAR,0.86,23
2,Fort Smith,Arkansas,FSM,1.73,47
6,Wallops Island,Virginia,WAL,0.79,69
7,Harrison,Arkansas,HRO,0.86,78
1,Toledo,Ohio,TOL,0.77,35
7,Winnemucca,Nevada,WMC,0,78
7,Bishop,California,BIH,0,77
1,Mt. Washington,New Hampshire,MWN,0,60
7,Salinas,California,SNS,0,63
4,Covington,Kentucky,CVG,1.13,55
10,Bishop,California,BIH,0,64
8,Sioux City,Iowa,SUX,1.58,76
4,Hayward,California,HWD,0.49,63
6,Baltimore,Maryland,BWI,0.04,71
9,Alma,Georgia,AMG,4.1,78
5,Red Bluff,California,RBL,0,74
10,Rochester,New York,ROC,3.93,58
10,Albuquerque,New Mexico,ABQ,0,63
5,Mercury,Nevada,DRA,0,67
4,Cape Hatteras,North Carolina,HSE,0.93,63
2,Norfolk,Nebraska,OFK,0.14,41
2,Slidell,Louisiana,ASD,0,52
9,Jackson,Kentucky,JKL,0,75
12,Lynchburg,Virginia,LYH,0.77,38
1,Craig,Colorado,CAG,0,-10
5,Minneapolis,Minnesota,MSP,1.25,51
5,Boston,Massachusetts,BOS,0.11,60
2,Clarksville,Tennessee,CKV,0.27,28
7,St Cloud,Minnesota,STC,0,64
12,Springfield,Illinois,SPI,0.08,31
11,Alamosa,Colorado,ALS,0.27,29
2,Cape Hatteras,North Carolina,HSE,0.68,49
11,Clarksville,Tennessee,CKV,0.02,50
7,Islip,New York,ISP,0.22,79
7,Roanoke,Virginia,ROA,0.21,78
12,Stockton,California,SCK,0.59,49
11,Asheville,North Carolina,AVL,0,45
1,Clarksville,Tennessee,CKV,0.35,35
6,San Juan,Puerto Rico,SJU,1.19,83
11,Houghton Lake,Michigan,HTL,0.35,42
9,Redmond,Oregon,RDM,0.02,58
11,Amarillo,Texas,AMA,1.05,59
10,Long Beach,California,LGB,0.3,72
9,Valentine,Nebraska,VTN,0.34,72
5,Burns,Oregon,BNO,0.39,48
9,Lansing,Michigan,LAN,0.67,66
6,Richmond,Virginia,RIC,4.19,75
3,Lynchburg,Virginia,LYH,0.77,60
11,Sault Ste Marie,Michigan,ANJ,0.24,43
8,Seattle,Washington,SEA,0,72
10,Astoria,Oregon,AST,3.01,57
3,Dallas,Texas,DAL,0,61
9,Mansfield,Ohio,MFD,0,66
9,Washington,Virginia,DCA,0.03,76
10,Cleveland,Ohio,CLE,0.26,58
11,Kalispell,Montana,GPI,0,43
1,Tucson,Arizona,TUS,1.53,48
4,Eureka,California,EKA,0.16,53
8,West Palm Beach,Florida,PBI,1.33,85
7,Dubuque,Iowa,DBQ,3.52,76
11,Anderson,South Carolina,AND,0.29,53
3,Tucson,Arizona,TUS,0,67
2,Clarksville,Tennessee,CKV,1.56,44
2,Goodland,Kansas,GLD,0.81,24
12,Macon,Georgia,MCN,2.11,49
10,Wichita,Kansas,ICT,0,67
11,Boise,Idaho,BOI,0,53
10,King Salmon,Alaska,AKN,0.58,52
10,San Angelo,Texas,SJT,0,71
3,Wilmington,Delaware,ILG,0.02,50
7,Portland,Maine,PWM,0.62,73
12,Greer,South Carolina,GSP,0.83,47
8,Eugene,Oregon,EUG,0,70
1,Long Beach,California,LGB,0,57
4,Albany,New York,ALB,0.03,55
2,Cape Girardeau,Missouri,CGI,0.03,43
10,Baltimore,Maryland,BWI,0.11,66
6,Dickinson,North Dakota,DIK,0.87,64
7,Portland,Maine,PWM,0.59,66
9,Evansville,Indiana,EVV,2.16,74
1,Anderson,South Carolina,AND,0,45
8,Grand Island,Nebraska,GRI,0.05,76
5,Kaunakakai,Hawaii,MKK,0.36,74
9,Savannah,Georgia,SAV,3.28,78
1,Youngstown/Warren,Ohio,YNG,0.97,36
3,Memphis,Tennessee,MEM,0.24,56
1,Lander,Wyoming,LND,0.36,15
2,Richmond,Virginia,RIC,1.31,43
6,Dubuque,Iowa,DBQ,3.51,73
5,Anchorage,Alaska,ANC,0.08,45
4,Las Vegas,Nevada,LAS,0,73
9,Cold Bay,Alaska,CDB,1.17,50
4,Montgomery,Alabama,MGM,0.76,63
2,Red Bluff,California,RBL,0.01,49
1,Toledo,Ohio,TOL,0.06,33
8,Lake Charles,Louisiana,LCH,2.78,82
9,Los Angeles,California,LAX,0,73
10,Dillon,Montana,DLN,0.54,49
9,Concordia,Kansas,CNK,0,74
10,Kansas City,Missouri,MCI,0.1,62
8,Marquette,Michigan,MQT,0.04,69
1,Eureka,Nevada,P68,0.08,25
2,Gulfport,Mississippi,GPT,0.95,55
10,Pendleton,Oregon,PDT,0.24,56
2,Cut Bank,Montana,CTB,0.01,30
5,Stockton,California,SCK,0,67
4,Blacksburg,VA,BCB,0.09,47
5,Ely,Nevada,ELY,0,42
2,Salisbury,Maryland,SBY,0.18,28
2,San Diego,California,SAN,0,65
7,Cape Girardeau,Missouri,CGI,1.64,79
5,Bishop,California,BIH,0,67
11,Pocatello,Idaho,PIH,0.02,42
2,Havre,Montana,HVR,0,37
1,Sandberg,California,SDB,0.92,43
10,Waterloo,Iowa,ALO,0.33,56
6,La Crosse,Wisconsin,LSE,0.3,74
1,Philadelphia,Pennsylvania,PHL,0,39
10,Havre,Montana,HVR,0.74,33
7,Greensboro,North Carolina,GSO,0.12,81
11,Montgomery,Alabama,MGM,0,55
4,Kalispell,Montana,GPI,0.02,49
3,Eureka,California,EKA,2.79,53
3,Mobile,Alabama,MOB,0.11,58
2,Philadelphia,Pennsylvania,PHL,0.97,43
10,Quillayute,Washington,UIL,3.4,52
6,Chicago,Illinois,ORD,0.31,68
4,Newark,DE,NWK,0.26,55
4,Butte,Montana,BTM,0.05,44
4,Salem,Oregon,SLE,0.95,60
3,Savannah,Georgia,SAV,4.11,63
4,Erie,Pennsylvania,ERI,0.26,40
10,Minneapolis,Minnesota,MSP,0.66,52
5,Fresno,California,FAT,0.23,68
1,Greenville,Mississippi,GLH,1.23,42
1,Juneau,Alaska,JNU,0.33,27
11,Greenwood,Mississippi,GWO,0.18,55
10,Valentine,Nebraska,VTN,0,66
1,Springfield,Missouri,SGF,0.07,42
10,Long Beach,California,LGB,0,68
9,Childress,Texas,CDS,0.74,77
8,Covington,Kentucky,CVG,0.1,81
2,Wichita,Kansas,ICT,0,53
1,Dillon,Montana,DLN,0,24
6,Concordia,Kansas,CNK,0,78
7,Lubbock,Texas,LBB,0,84
7,Los Angeles,California,LAX,0,74
1,Waco,Texas,ACT,0.07,45
6,Tupelo,Mississippi,TUP,1.29,81
1,Moline,Illinois,MLI,0.01,20
9,Rolla/Vichy,Missouri,VIH,0.31,75
4,Childress,Texas,CDS,0.67,64
7,Moline,Illinois,MLI,2,75
8,Pendleton,Oregon,PDT,0,71
3,Newark,DE,NWK,0.33,38
2,Vero Beach,Florida,VRB,0,55
12,Charlotte,North Carolina,CLT,1.04,41
5,Pendleton,Oregon,PDT,0.17,64
3,Cedar Rapids,Iowa,CID,0.49,40
10,Burns,Oregon,BNO,0,41
11,Augusta,Georgia,AGS,0,55
11,Fresno,California,FAT,0,61
11,Pocatello,Idaho,PIH,0,40
10,Helena,Montana,HLN,0.66,49
8,Grand Forks,North Dakota,GFK,1.5,71
11,Olympia,Washington,OLM,3.95,44
3,New Orleans,Louisiana,MSY,0.03,64
9,Paducah,Kentucky,PAH,0,72
1,Newark,DE,NWK,0,32
7,West Palm Beach,Florida,PBI,0.04,85
8,Pueblo,Colorado,PUB,0.2,78
1,Roanoke,Virginia,ROA,0.9,34
3,Meridian,Mississippi,MEI,6.02,65
2,Wichita Falls,Texas,SPS,0.01,44
9,Charlotte,North Carolina,CLT,0.01,77
6,Childress,Texas,CDS,0.65,83
4,Bangor,Maine,BGR,0.13,48
11,Sidney,Nebraska,SNY,0,45
1,Greer,South Carolina,GSP,0.5,40
12,Mercury,Nevada,DRA,0.11,45
5,Olympia,Washington,OLM,0.01,57
5,Salisbury,Maryland,SBY,0.05,70
4,Savannah,Georgia,SAV,0.09,62
8,Concord,California,CCR,0,71
2,Deer Park,Washington,DEW,0.24,25
8,Huron,South Dakota,HON,0.75,70
5,Chicago,Illinois,ORD,0.51,46
5,Islip,New York,ISP,0.17,46
3,Fresno,California,FAT,0,59
4,Butte,Montana,BTM,0.14,48
3,Gulfport,Mississippi,GPT,2.01,61
10,Roanoke,Virginia,ROA,4.3,63
2,Tampa,Florida,TPA,0.97,62
1,Islip,New York,ISP,2.15,28
6,Augusta,Georgia,AGS,0.26,81
5,Daytona Beach,Florida,DAB,0,77
8,Detroit,Michigan,DTW,0.17,78
3,Quincy,Illinois,UIN,0.22,37
9,Chattanooga,Tennessee,CHA,0.95,80
4,Erie,Pennsylvania,ERI,0.39,46
4,Childress,Texas,CDS,0,56
8,Vero Beach,Florida,VRB,1.34,84
1,Philadelphia,Pennsylvania,PHL,0.63,36
10,San Juan,Puerto Rico,SJU,0.45,84
2,Salem,Oregon,SLE,1.15,49
2,Kingman,Arizona,IGM,0,53
7,St Joseph,Missouri,STJ,0.23,76
9,Tulsa,Oklahoma,TUL,0.15,75
9,Fairbanks,Alaska,FAI,0.13,45
4,Topeka,Kansas,TOP,0,51
9,Louisville,Kentucky,SDF,0.21,77
3,Kansas City,Missouri,MCI,0,48
2,Crossville,Tennessee,CSV,3.83,45
2,Rolla/Vichy,Missouri,VIH,0.15,24
1,Fort Smith,Arkansas,FSM,0,49
7,Fort Smith,Arkansas,FSM,0.28,88
2,North Little Rock,Arkansas,LZK,0,48
3,Binghamton,New York,BGM,0.11,41
11,Yakima,Washington,YKM,0.06,51
10,Rapid City,South Dakota,RAP,0.26,49
11,San Francisco,California,SFO,0.67,54
5,Galveston,Texas,GLS,0.1,78
12,Cape Girardeau,Missouri,CGI,0.61,35
11,Newark,DE,NWK,0,50
12,Key West,Florida,EYW,0.43,78
5,St Cloud,Minnesota,STC,0,56
9,Springfield,Illinois,SPI,0,70
12,Fort Wayne,Indiana,FWA,0.16,16
3,San Diego,California,SAN,0,64
1,Fort Smith,Arkansas,FSM,0,39
5,Flint,Michigan,FNT,0.08,73
6,Grand Forks,North Dakota,GFK,0.2,66
12,Goodland,Kansas,GLD,0.12,15
4,Fort Lauderdale,Florida,FLL,0.6,77
2,Scottsbluff,Nebraska,BFF,0.12,44
6,Redding,California,RDD,2.46,67
4,Medicine Lodge,Kansas,P28,0,61
7,Pensacola,Florida,PNS,0.25,85
5,Norfolk,Nebraska,OFK,2.76,55
7,Bishop,California,BIH,0,84
3,Atlantic City,New Jersey,ACY,1.72,47
4,Colorado Springs,Colorado,COS,0,39
5,Mt. Washington,New Hampshire,MWN,0,60
1,Alma,Georgia,AMG,1.87,48
4,Raleigh/Durham,North Carolina,RDU,0.85,55
6,Deer Park,Washington,DEW,0.1,53
12,Lihue,Hawaii,LIH,0.06,75
10,Eureka,California,EKA,4.61,58
10,Winslow,Arizona,INW,0,65
10,Jackson,Kentucky,JKL,0,62
12,Des Moines,Iowa,DSM,0.05,25
2,Wichita,Kansas,ICT,0.55,38
3,Concordia,Kansas,CNK,0.12,54
10,Williamsport,Pennsylvania,IPT,0.08,60
10,Olympia,Washington,OLM,1.68,55
1,San Francisco,California,SFO,2.17,51
2,Sault Ste Marie,Michigan,ANJ,0.61,25
8,Alamosa,Colorado,ALS,1.82,65
5,Vero Beach,Florida,VRB,15.19,80
6,Bismarck,North Dakota,BIS,0.09,69
1,Tampa,Florida,TPA,1.6,59
7,Dickinson,North Dakota,DIK,0.4,64
7,Salt Lake City,Utah,SLC,0,88
11,Salinas,California,SNS,0.08,59
12,Pittsburgh,Pennsylvania,PIT,2.16,28
7,Lander,Wyoming,LND,0,71
1,Lincoln,Nebraska,LNK,0,33
10,Clayton,New Mexico,CAO,0,64
7,Cape Hatteras,North Carolina,HSE,0.03,80
3,Raleigh/Durham,North Carolina,RDU,0.89,65
1,Albany,New York,ALB,0.02,21
5,Reno,Nevada,RNO,0.02,60
5,South Bend,Indiana,SBN,0.09,52
2,Pensacola,Florida,PNS,0.68,60
4,Flint,Michigan,FNT,0.26,37
1,Meridian,Mississippi,MEI,0.1,44
4,Lake Charles,Louisiana,LCH,3.65,70
5,Medicine Lodge,Kansas,P28,0.32,63
1,Cheyenne,Wyoming,CYS,0,32
8,Columbia,South Carolina,CAE,0.55,85
12,Huntington,West Virginia,HTS,0.75,36
12,Corpus Christi,Texas,CRP,0.15,55
5,Waterloo,Iowa,ALO,0,55
4,Douglas Bisbee,Arizona,DUG,0,51
11,Lewiston,Idaho,LWS,0.08,41
10,Lincoln,Nebraska,LNK,0.27,58
8,Anchorage,Alaska,ANC,1.6,61
3,Stockton,California,SCK,0.01,59
8,Key West,Florida,EYW,0.15,85
4,Jackson,Kentucky,JKL,0,52
10,Cape Girardeau,Missouri,CGI,0.06,67
4,Kodiak,Alaska,ADQ,2.67,43
10,Slidell,Louisiana,ASD,0.02,69
9,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.07,73
7,Winnemucca,Nevada,WMC,0,69
1,New York,New York,LGA,0,40
6,Paducah,Kentucky,PAH,0.28,81
4,El Paso,Texas,ELP,0,63
1,Huntington,West Virginia,HTS,1.23,18
7,Macon,Georgia,MCN,0.39,84
2,Athens,Georgia,AHN,0.04,38
5,Fairbanks,Alaska,FAI,0.47,48
6,Salisbury,Maryland,SBY,1.95,73
10,Del Rio,Texas,DRT,0,72
4,South Bend,Indiana,SBN,0.01,49
2,Baton Rouge,Louisiana,BTR,0.62,61
2,Austin/City,Texas,ATT,1.33,57
7,Nashville,Tennessee,BNA,1.31,83
12,Oklahoma City,Oklahoma,OKC,0.13,41
8,Grand Forks,North Dakota,GFK,0.34,67
10,Portland,Maine,PWM,0.81,55
7,Baltimore,Maryland,BWI,0.2,80
1,Anchorage,Alaska,ANC,0.52,20
7,Kalispell,Montana,GPI,0,66
8,Madison,Wisconsin,MSN,1.17,75
10,Del Rio,Texas,DRT,0,74
2,Burns,Oregon,BNO,0.05,34
4,New Orleans,Louisiana,MSY,0,68
6,Craig,Colorado,CAG,0,59
11,Kodiak,Alaska,ADQ,2.81,38
11,Cedar Rapids,Iowa,CID,1.12,56
8,Wichita Falls,Texas,SPS,0.03,82
11,Baton Rouge,Louisiana,BTR,0.05,61
10,Detroit,Michigan,DTW,0,61
5,Detroit,Michigan,DTW,0,58
10,Kodiak,Alaska,ADQ,0.64,47
6,Lewiston,Idaho,LWS,0,71
12,King Salmon,Alaska,AKN,0.25,6
5,Waterloo,Iowa,ALO,0.67,53
3,Moline,Illinois,MLI,1.4,43
9,West Palm Beach,Florida,PBI,0.81,84
7,Athens,Georgia,AHN,0.02,83
12,Chattanooga,Tennessee,CHA,1.42,44
12,Knoxville,Tennessee,TYS,0.64,43
8,Kingman,Arizona,IGM,0.11,83
8,Redding,California,RDD,0,79
8,Paducah,Kentucky,PAH,6.06,81
7,Gage,Oklahoma,GAG,0.51,82
2,St Joseph,Missouri,STJ,0,27
1,Syracuse,New York,SYR,0.52,25
6,Rochester,Minnesota,RST,1.11,72
5,Los Angeles,California,LAX,0,63
5,Miles City,Montana,MLS,0,49
5,Lewiston,Idaho,LWS,0.84,59
8,Birmingham,Alabama,BHM,0.49,85
3,Sioux City,Iowa,SUX,0.06,54
3,Chicago,Illinois,ORD,0.87,50
12,Jackson,Kentucky,JKL,0.75,36
3,Wilmington,North Carolina,ILM,0.78,62
5,Kansas City,Missouri,MCI,0,55
3,Dallas,Texas,DAL,0.01,61
11,Astoria,Oregon,AST,2.13,56
3,Bismarck,North Dakota,BIS,0.08,34
9,North Platte,Nebraska,LBF,0.05,62
1,Goodland,Kansas,GLD,0.02,28
3,Denver,Colorado,DEN,0.52,38
4,Greenwood,Mississippi,GWO,0,62
8,King Salmon,Alaska,AKN,1.56,60
9,Alpena,Michigan,APN,1.52,70
2,Fargo,North Dakota,FAR,0.01,32
2,Salt Lake City,Utah,SLC,0.11,27
10,Fort Lauderdale,Florida,FLL,0.11,79
3,Cleveland,Ohio,CLE,1.5,51
8,Miles City,Montana,MLS,0.74,70
3,Albany,New York,ALB,0.08,29
5,Greensboro,North Carolina,GSO,2.72,61
12,Craig,Colorado,CAG,0.01,20
7,Roswell,New Mexico,ROW,0.45,83
10,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.02,58
9,Houston,Texas,HOU,0.9,84
5,Caribou,Maine,CAR,0.69,60
5,Salem,Oregon,SLE,0.05,63
11,Meridian,Mississippi,MEI,0.2,60
9,Quincy,Illinois,UIN,0,68
7,Detroit,Michigan,DTW,0.05,78
4,Colorado Springs,Colorado,COS,0.35,49
7,Del Rio,Texas,DRT,0,90
8,Medford,Oregon,MFR,0,77
7,Asheville,North Carolina,AVL,0.68,79
10,Baton Rouge,Louisiana,BTR,0,75
5,Kingman,Arizona,IGM,0,59
8,Los Angeles,California,LAX,0,69
6,Richmond,Virginia,RIC,0,74
9,Hilo,Hawaii,ITO,2.07,79
9,Columbia,Missouri,COU,0.03,76
10,Aberdeen,South Dakota,ABR,0.65,49
12,Boston,Massachusetts,BOS,1.06,31
6,Sault Ste Marie,Michigan,ANJ,0.88,65
5,Pocatello,Idaho,PIH,0,51
4,Binghamton,New York,BGM,0.56,40
8,Providence,Rhode Island,PVD,0.74,75
6,La Crosse,Wisconsin,LSE,0.76,69
5,Seattle,Washington,SEA,0.03,62
5,Seattle,Washington,SEA,0.1,58
1,Fort Smith,Arkansas,FSM,0.02,48
6,Santa Maria,California,SMX,0,62
11,Great Falls,Montana,GTF,0,51
6,Mobile,Alabama,MOB,4.03,78
5,Greenville,Mississippi,GLH,0.95,77
10,Norfolk,Nebraska,OFK,0,58
6,Greensboro,North Carolina,GSO,0.1,76
8,Roswell,New Mexico,ROW,1.08,81
2,Brownsville,Texas,BRO,0,65
3,Cleveland,Ohio,CLE,0.48,46
